Date,Adj Close,R,Training,R.normed,X1,X2,X3,X4,X5,Y
09/01/2017,19887.38086,-0.003827924,1,0.4402844,0.450117514,0.543079515,0.511882795,0.457784354,0.514009407,0.4402844
10/01/2017,19855.5293,-0.001601597,1,0.463500788,0.543079515,0.511882795,0.457784354,0.514009407,0.4402844,0.463500788
11/01/2017,19954.2793,0.004973426,1,0.532065832,0.511882795,0.457784354,0.514009407,0.4402844,0.463500788,0.532065832
12/01/2017,19891,-0.003171215,1,0.447132642,0.457784354,0.514009407,0.4402844,0.463500788,0.532065832,0.447132642
13/01/2017,19885.73047,-0.00026492,1,0.477439792,0.514009407,0.4402844,0.463500788,0.532065832,0.447132642,0.477439792
17/01/2017,19826.76953,-0.002964987,1,0.449283201,0.4402844,0.463500788,0.532065832,0.447132642,0.477439792,0.449283201
18/01/2017,19804.7207,-0.001112074,1,0.468605585,0.463500788,0.532065832,0.447132642,0.477439792,0.449283201,0.468605585
19/01/2017,19732.40039,-0.00365167,1,0.442122397,0.532065832,0.447132642,0.477439792,0.449283201,0.468605585,0.442122397
20/01/2017,19827.25,0.004806795,1,0.530328192,0.447132642,0.477439792,0.449283201,0.468605585,0.442122397,0.530328192
23/01/2017,19799.84961,-0.001381956,1,0.465791222,0.477439792,0.449283201,0.468605585,0.442122397,0.530328192,0.465791222
24/01/2017,19912.71094,0.00570011,1,0.539643779,0.449283201,0.468605585,0.442122397,0.530328192,0.465791222,0.539643779
25/01/2017,20068.50977,0.007824089,1,0.561792861,0.468605585,0.442122397,0.530328192,0.465791222,0.539643779,0.561792861
26/01/2017,20100.91016,0.001614489,1,0.497038477,0.442122397,0.530328192,0.465791222,0.539643779,0.561792861,0.497038477
27/01/2017,20093.7793,-0.000354753,1,0.476503006,0.530328192,0.465791222,0.539643779,0.561792861,0.497038477,0.476503006
30/01/2017,19971.13086,-0.006103801,1,0.416551307,0.465791222,0.539643779,0.561792861,0.497038477,0.476503006,0.416551307
31/01/2017,19864.08984,-0.005359788,1,0.424309964,0.539643779,0.561792861,0.497038477,0.476503006,0.416551307,0.424309964
01/02/2017,19890.93945,0.001351666,1,0.494297727,0.561792861,0.497038477,0.476503006,0.416551307,0.424309964,0.494297727
02/02/2017,19884.91016,-0.000303117,1,0.477041469,0.497038477,0.476503006,0.416551307,0.424309964,0.494297727,0.477041469
03/02/2017,20071.46094,0.009381525,1,0.578033968,0.476503006,0.416551307,0.424309964,0.494297727,0.477041469,0.578033968
06/02/2017,20052.41992,-0.000948661,1,0.470309666,0.416551307,0.424309964,0.494297727,0.477041469,0.578033968,0.470309666
07/02/2017,20090.28906,0.001888507,1,0.499895968,0.424309964,0.494297727,0.477041469,0.578033968,0.470309666,0.499895968
08/02/2017,20054.33984,-0.001789383,1,0.461542531,0.494297727,0.477041469,0.578033968,0.470309666,0.499895968,0.461542531
09/02/2017,20172.40039,0.005887032,1,0.541593022,0.477041469,0.578033968,0.470309666,0.499895968,0.461542531,0.541593022
10/02/2017,20269.36914,0.004807001,1,0.530330338,0.578033968,0.470309666,0.499895968,0.461542531,0.541593022,0.530330338
13/02/2017,20412.16016,0.00704467,1,0.553664993,0.470309666,0.499895968,0.461542531,0.541593022,0.530330338,0.553664993
14/02/2017,20504.41016,0.004519365,1,0.527330837,0.499895968,0.461542531,0.541593022,0.530330338,0.553664993,0.527330837
15/02/2017,20611.85938,0.005240298,1,0.534848805,0.461542531,0.541593022,0.530330338,0.553664993,0.527330837,0.534848805
16/02/2017,20619.76953,0.000383767,1,0.484204373,0.541593022,0.530330338,0.553664993,0.527330837,0.534848805,0.484204373
17/02/2017,20624.05078,0.000207628,1,0.482367582,0.530330338,0.553664993,0.527330837,0.534848805,0.484204373,0.482367582
21/02/2017,20743,0.0057675,1,0.540346528,0.553664993,0.527330837,0.534848805,0.484204373,0.482367582,0.540346528
22/02/2017,20775.59961,0.001571596,1,0.49659118,0.527330837,0.534848805,0.484204373,0.482367582,0.540346528,0.49659118
23/02/2017,20810.32031,0.001671225,1,0.497630125,0.534848805,0.484204373,0.482367582,0.540346528,0.49659118,0.497630125
24/02/2017,20821.75977,0.000549701,1,0.485934755,0.484204373,0.482367582,0.540346528,0.49659118,0.497630125,0.485934755
27/02/2017,20837.43945,0.000753043,1,0.488055224,0.482367582,0.540346528,0.49659118,0.497630125,0.485934755,0.488055224
28/02/2017,20812.24023,-0.001209324,1,0.467591446,0.540346528,0.49659118,0.497630125,0.485934755,0.488055224,0.467591446
01/03/2017,21115.55078,0.014573662,1,0.632178133,0.49659118,0.497630125,0.485934755,0.488055224,0.467591446,0.632178133
02/03/2017,21002.9707,-0.005331619,1,0.424603706,0.497630125,0.485934755,0.488055224,0.467591446,0.632178133,0.424603706
03/03/2017,21005.71094,0.000130469,1,0.481562957,0.485934755,0.488055224,0.467591446,0.632178133,0.424603706,0.481562957
06/03/2017,20954.33984,-0.002445578,1,0.45469966,0.488055224,0.467591446,0.632178133,0.424603706,0.481562957,0.45469966
07/03/2017,20924.75977,-0.001411644,1,0.465481633,0.467591446,0.632178133,0.424603706,0.481562957,0.45469966,0.465481633
08/03/2017,20855.73047,-0.003298929,1,0.44580082,0.632178133,0.424603706,0.481562957,0.45469966,0.465481633,0.44580082
09/03/2017,20858.18945,0.000117904,1,0.481431929,0.424603706,0.481562957,0.45469966,0.465481633,0.44580082,0.481431929
10/03/2017,20902.98047,0.002147407,1,0.502595802,0.481562957,0.45469966,0.465481633,0.44580082,0.481431929,0.502595802
13/03/2017,20881.48047,-0.001028561,1,0.46947646,0.45469966,0.465481633,0.44580082,0.481431929,0.502595802,0.46947646
14/03/2017,20837.36914,-0.002112462,1,0.45817343,0.465481633,0.44580082,0.481431929,0.502595802,0.46947646,0.45817343
15/03/2017,20950.09961,0.005410015,1,0.536618628,0.44580082,0.481431929,0.502595802,0.46947646,0.45817343,0.536618628
16/03/2017,20934.55078,-0.000742184,1,0.472462834,0.481431929,0.502595802,0.46947646,0.45817343,0.536618628,0.472462834
17/03/2017,20914.61914,-0.000952093,1,0.470273881,0.502595802,0.46947646,0.45817343,0.536618628,0.472462834,0.470273881
20/03/2017,20905.85938,-0.000418834,1,0.475834761,0.46947646,0.45817343,0.536618628,0.472462834,0.470273881,0.475834761
21/03/2017,20668.00977,-0.011377174,1,0.361560002,0.45817343,0.536618628,0.472462834,0.470273881,0.475834761,0.361560002
22/03/2017,20661.30078,-0.000324607,1,0.476817368,0.536618628,0.472462834,0.470273881,0.475834761,0.361560002,0.476817368
23/03/2017,20656.58008,-0.00022848,1,0.477819793,0.472462834,0.470273881,0.475834761,0.361560002,0.476817368,0.477819793
24/03/2017,20596.7207,-0.002897836,1,0.449983463,0.470273881,0.475834761,0.361560002,0.476817368,0.477819793,0.449983463
27/03/2017,20550.98047,-0.002220753,1,0.457044157,0.475834761,0.361560002,0.476817368,0.477819793,0.449983463,0.457044157
28/03/2017,20701.5,0.007324202,1,0.556579981,0.361560002,0.476817368,0.477819793,0.449983463,0.457044157,0.556579981
29/03/2017,20659.32031,-0.002037519,1,0.458954946,0.476817368,0.477819793,0.449983463,0.457044157,0.556579981,0.458954946
30/03/2017,20728.49023,0.003348122,1,0.515116986,0.477819793,0.449983463,0.457044157,0.556579981,0.458954946,0.515116986
31/03/2017,20663.2207,-0.003148784,1,0.447366554,0.449983463,0.457044157,0.556579981,0.458954946,0.515116986,0.447366554
03/04/2017,20650.21094,-0.000629609,1,0.473636774,0.457044157,0.556579981,0.458954946,0.515116986,0.447366554,0.473636774
04/04/2017,20689.24023,0.001890019,1,0.499911732,0.556579981,0.458954946,0.515116986,0.447366554,0.473636774,0.499911732
05/04/2017,20648.15039,-0.001986049,1,0.459491678,0.458954946,0.515116986,0.447366554,0.473636774,0.499911732,0.459491678
06/04/2017,20662.94922,0.000716715,1,0.487676387,0.515116986,0.447366554,0.473636774,0.499911732,0.459491678,0.487676387
07/04/2017,20656.09961,-0.000331492,1,0.476745572,0.447366554,0.473636774,0.499911732,0.459491678,0.487676387,0.476745572
10/04/2017,20658.01953,9.29469E-05,1,0.48117167,0.473636774,0.499911732,0.459491678,0.487676387,0.476745572,0.48117167
11/04/2017,20651.30078,-0.000325237,1,0.476810805,0.499911732,0.459491678,0.487676387,0.476745572,0.48117167,0.476810805
12/04/2017,20591.85938,-0.002878337,1,0.450186802,0.459491678,0.487676387,0.476745572,0.48117167,0.476810805,0.450186802
13/04/2017,20453.25,-0.006731271,1,0.41000799,0.487676387,0.476745572,0.48117167,0.476810805,0.450186802,0.41000799
17/04/2017,20636.91992,0.008979987,1,0.573846687,0.476745572,0.48117167,0.476810805,0.450186802,0.41000799,0.573846687
18/04/2017,20523.2793,-0.005506666,1,0.422778303,0.48117167,0.476810805,0.450186802,0.41000799,0.573846687,0.422778303
19/04/2017,20404.49023,-0.005788016,1,0.419844352,0.476810805,0.450186802,0.41000799,0.573846687,0.422778303,0.419844352
20/04/2017,20578.71094,0.008538352,1,0.569241264,0.450186802,0.41000799,0.573846687,0.422778303,0.419844352,0.569241264
21/04/2017,20547.75977,-0.001504038,1,0.464518135,0.41000799,0.573846687,0.422778303,0.419844352,0.569241264,0.464518135
24/04/2017,20763.89063,0.010518463,1,0.589890086,0.573846687,0.422778303,0.419844352,0.569241264,0.464518135,0.589890086
25/04/2017,20996.11914,0.011184248,1,0.596832963,0.422778303,0.419844352,0.569241264,0.464518135,0.589890086,0.596832963
26/04/2017,20975.08984,-0.00100158,1,0.469757822,0.419844352,0.569241264,0.464518135,0.589890086,0.596832963,0.469757822
27/04/2017,20981.33008,0.000297507,1,0.483304847,0.569241264,0.464518135,0.589890086,0.596832963,0.469757822,0.483304847
28/04/2017,20940.50977,-0.001945554,1,0.459913963,0.464518135,0.589890086,0.596832963,0.469757822,0.483304847,0.459913963
01/05/2017,20913.46094,-0.001291699,1,0.466732436,0.589890086,0.596832963,0.469757822,0.483304847,0.459913963,0.466732436
02/05/2017,20949.89063,0.001741925,1,0.498367397,0.596832963,0.469757822,0.483304847,0.459913963,0.466732436,0.498367397
03/05/2017,20957.90039,0.000382329,1,0.484189383,0.469757822,0.483304847,0.459913963,0.466732436,0.498367397,0.484189383
04/05/2017,20951.4707,-0.000306791,1,0.477003163,0.483304847,0.459913963,0.466732436,0.498367397,0.484189383,0.477003163
05/05/2017,21006.93945,0.002647487,1,0.507810693,0.459913963,0.466732436,0.498367397,0.484189383,0.477003163,0.507810693
08/05/2017,21012.2793,0.000254195,1,0.482853179,0.466732436,0.498367397,0.484189383,0.477003163,0.507810693,0.482853179
09/05/2017,20975.7793,-0.00173708,1,0.462087957,0.498367397,0.484189383,0.477003163,0.507810693,0.482853179,0.462087957
10/05/2017,20943.10938,-0.001557507,1,0.46396056,0.484189383,0.477003163,0.507810693,0.482853179,0.462087957,0.46396056
11/05/2017,20919.41992,-0.001131134,1,0.468406824,0.477003163,0.507810693,0.482853179,0.462087957,0.46396056,0.468406824
12/05/2017,20896.60938,-0.0010904,1,0.468831599,0.507810693,0.482853179,0.462087957,0.46396056,0.468406824,0.468831599
15/05/2017,20981.93945,0.004083441,1,0.522784974,0.482853179,0.462087957,0.46396056,0.468406824,0.468831599,0.522784974
16/05/2017,20979.75,-0.000104349,1,0.479114245,0.462087957,0.46396056,0.468406824,0.468831599,0.522784974,0.479114245
17/05/2017,20606.92969,-0.017770484,1,0.294889879,0.46396056,0.468406824,0.468831599,0.522784974,0.479114245,0.294889879
18/05/2017,20663.01953,0.002721892,1,0.508586596,0.468406824,0.468831599,0.522784974,0.479114245,0.294889879,0.508586596
19/05/2017,20804.83984,0.006863484,1,0.551775568,0.468831599,0.522784974,0.479114245,0.294889879,0.508586596,0.551775568
22/05/2017,20894.83008,0.004325447,1,0.525308644,0.522784974,0.479114245,0.294889879,0.508586596,0.551775568,0.525308644
23/05/2017,20937.91016,0.002061758,1,0.501702644,0.479114245,0.294889879,0.508586596,0.551775568,0.525308644,0.501702644
24/05/2017,21012.41992,0.003558605,1,0.517311932,0.294889879,0.508586596,0.551775568,0.525308644,0.501702644,0.517311932
25/05/2017,21082.94922,0.003356553,1,0.515204908,0.508586596,0.551775568,0.525308644,0.501702644,0.517311932,0.515204908
26/05/2017,21080.2793,-0.000126639,1,0.478881807,0.551775568,0.525308644,0.501702644,0.517311932,0.515204908,0.478881807
30/05/2017,21029.4707,-0.002410243,1,0.455068133,0.525308644,0.501702644,0.517311932,0.515204908,0.478881807,0.455068133
31/05/2017,21008.65039,-0.000990054,1,0.469878021,0.501702644,0.517311932,0.515204908,0.478881807,0.455068133,0.469878021
01/06/2017,21144.17969,0.006451119,1,0.547475376,0.517311932,0.515204908,0.478881807,0.455068133,0.469878021,0.547475376
02/06/2017,21206.28906,0.002937422,1,0.510834161,0.515204908,0.478881807,0.455068133,0.469878021,0.547475376,0.510834161
05/06/2017,21184.03906,-0.001049217,1,0.469261061,0.478881807,0.455068133,0.469878021,0.547475376,0.510834161,0.469261061
06/06/2017,21136.23047,-0.002256821,1,0.456668033,0.455068133,0.469878021,0.547475376,0.510834161,0.469261061,0.456668033
07/06/2017,21173.68945,0.001772264,1,0.498683771,0.469878021,0.547475376,0.510834161,0.469261061,0.456668033,0.498683771
08/06/2017,21182.5293,0.000417492,1,0.484556064,0.547475376,0.510834161,0.469261061,0.456668033,0.498683771,0.484556064
09/06/2017,21271.9707,0.004222414,1,0.524234196,0.510834161,0.469261061,0.456668033,0.498683771,0.484556064,0.524234196
12/06/2017,21235.66992,-0.001706508,1,0.462406764,0.469261061,0.456668033,0.498683771,0.484556064,0.524234196,0.462406764
13/06/2017,21328.4707,0.004370042,1,0.525773686,0.456668033,0.498683771,0.484556064,0.524234196,0.462406764,0.525773686
14/06/2017,21374.56055,0.002160954,1,0.502737075,0.498683771,0.484556064,0.524234196,0.462406764,0.525773686,0.502737075
15/06/2017,21359.90039,-0.00068587,1,0.473050088,0.484556064,0.524234196,0.462406764,0.525773686,0.502737075,0.473050088
16/06/2017,21384.2793,0.00114134,1,0.492104428,0.524234196,0.462406764,0.525773686,0.502737075,0.473050088,0.492104428
19/06/2017,21528.99023,0.006767164,1,0.550771132,0.462406764,0.525773686,0.502737075,0.473050088,0.492104428,0.550771132
20/06/2017,21467.14063,-0.002872852,1,0.450244,0.525773686,0.502737075,0.473050088,0.492104428,0.550771132,0.450244
21/06/2017,21410.0293,-0.002660407,1,0.452459398,0.502737075,0.473050088,0.492104428,0.550771132,0.450244,0.452459398
22/06/2017,21397.28906,-0.000595059,1,0.473997066,0.473050088,0.492104428,0.550771132,0.450244,0.452459398,0.473997066
23/06/2017,21394.75977,-0.000118206,1,0.478969744,0.492104428,0.550771132,0.450244,0.452459398,0.473997066,0.478969744
26/06/2017,21409.55078,0.000691338,1,0.487411757,0.550771132,0.450244,0.452459398,0.473997066,0.478969744,0.487411757
27/06/2017,21310.66016,-0.004618996,1,0.432035024,0.450244,0.452459398,0.473997066,0.478969744,0.487411757,0.432035024
28/06/2017,21454.60938,0.006754799,1,0.550642183,0.452459398,0.473997066,0.478969744,0.487411757,0.432035024,0.550642183
29/06/2017,21287.0293,-0.007810913,1,0.398749367,0.473997066,0.478969744,0.487411757,0.432035024,0.550642183,0.398749367
30/06/2017,21349.63086,0.002940831,1,0.510869716,0.478969744,0.487411757,0.432035024,0.550642183,0.398749367,0.510869716
03/07/2017,21479.26953,0.006072174,1,0.543523696,0.487411757,0.432035024,0.550642183,0.398749367,0.510869716,0.543523696
05/07/2017,21478.16992,-5.1194E-05,1,0.479668553,0.432035024,0.550642183,0.398749367,0.510869716,0.543523696,0.479668553
06/07/2017,21320.03906,-0.007362399,1,0.403426514,0.550642183,0.398749367,0.510869716,0.543523696,0.479668553,0.403426514
07/07/2017,21414.33984,0.004423105,1,0.526327032,0.398749367,0.510869716,0.543523696,0.479668553,0.403426514,0.526327032
10/07/2017,21408.51953,-0.000271795,1,0.477368103,0.510869716,0.543523696,0.479668553,0.403426514,0.526327032,0.477368103
11/07/2017,21409.07031,2.57271E-05,1,0.480470695,0.543523696,0.479668553,0.403426514,0.526327032,0.477368103,0.480470695
12/07/2017,21532.14063,0.005748513,1,0.540148527,0.479668553,0.403426514,0.526327032,0.477368103,0.480470695,0.540148527
13/07/2017,21553.08984,0.000972927,1,0.490348203,0.403426514,0.526327032,0.477368103,0.480470695,0.540148527,0.490348203
14/07/2017,21637.74023,0.003927529,1,0.52115911,0.526327032,0.477368103,0.480470695,0.540148527,0.490348203,0.52115911
17/07/2017,21629.7207,-0.000370627,1,0.476337472,0.477368103,0.480470695,0.540148527,0.490348203,0.52115911,0.476337472
18/07/2017,21574.73047,-0.002542346,1,0.453690553,0.480470695,0.540148527,0.490348203,0.52115911,0.476337472,0.453690553
19/07/2017,21640.75,0.00306004,1,0.512112835,0.540148527,0.490348203,0.52115911,0.476337472,0.453690553,0.512112835
20/07/2017,21611.7793,-0.001338711,1,0.466242192,0.490348203,0.52115911,0.476337472,0.453690553,0.512112835,0.466242192
21/07/2017,21580.07031,-0.001467209,1,0.464902199,0.52115911,0.476337472,0.453690553,0.512112835,0.466242192,0.464902199
24/07/2017,21513.16992,-0.003100101,1,0.447874225,0.476337472,0.453690553,0.512112835,0.466242192,0.464902199,0.447874225
25/07/2017,21613.42969,0.00466039,1,0.528801466,0.453690553,0.512112835,0.466242192,0.464902199,0.447874225,0.528801466
26/07/2017,21711.00977,0.004514789,1,0.527283121,0.512112835,0.466242192,0.464902199,0.447874225,0.528801466,0.527283121
27/07/2017,21796.55078,0.003939983,1,0.52128898,0.466242192,0.464902199,0.447874225,0.528801466,0.527283121,0.52128898
28/07/2017,21830.31055,0.001548858,1,0.496354073,0.464902199,0.447874225,0.528801466,0.527283121,0.52128898,0.496354073
31/07/2017,21891.11914,0.002785512,1,0.50925003,0.447874225,0.528801466,0.527283121,0.52128898,0.496354073,0.50925003
01/08/2017,21963.91992,0.003325585,1,0.514881972,0.528801466,0.527283121,0.52128898,0.496354073,0.50925003,0.514881972
02/08/2017,22016.24023,0.002382103,1,0.505043234,0.527283121,0.52128898,0.496354073,0.50925003,0.514881972,0.505043234
03/08/2017,22026.09961,0.000447823,1,0.484872357,0.52128898,0.496354073,0.50925003,0.514881972,0.505043234,0.484872357
04/08/2017,22092.81055,0.003028722,1,0.511786255,0.496354073,0.50925003,0.514881972,0.505043234,0.484872357,0.511786255
07/08/2017,22118.41992,0.001159172,1,0.492290382,0.50925003,0.514881972,0.505043234,0.484872357,0.511786255,0.492290382
08/08/2017,22085.33984,-0.00149559,1,0.464606239,0.514881972,0.505043234,0.484872357,0.511786255,0.492290382,0.464606239
09/08/2017,22048.69922,-0.001659047,1,0.462901687,0.505043234,0.484872357,0.511786255,0.492290382,0.464606239,0.462901687
10/08/2017,21844.00977,-0.009283516,1,0.383392901,0.484872357,0.511786255,0.492290382,0.464606239,0.462901687,0.383392901
11/08/2017,21858.32031,0.000655124,1,0.487034116,0.511786255,0.492290382,0.464606239,0.462901687,0.383392901,0.487034116
14/08/2017,21993.71094,0.006194009,1,0.544794205,0.492290382,0.464606239,0.462901687,0.383392901,0.487034116,0.544794205
15/08/2017,21998.99023,0.000240036,1,0.482705535,0.464606239,0.462901687,0.383392901,0.487034116,0.544794205,0.482705535
16/08/2017,22024.86914,0.001176368,1,0.492469704,0.462901687,0.383392901,0.487034116,0.544794205,0.482705535,0.492469704
17/08/2017,21750.73047,-0.012446779,1,0.350406055,0.383392901,0.487034116,0.544794205,0.482705535,0.492469704,0.350406055
18/08/2017,21674.50977,-0.003504282,1,0.443659375,0.487034116,0.544794205,0.482705535,0.492469704,0.350406055,0.443659375
21/08/2017,21703.75,0.001349061,1,0.494270561,0.544794205,0.482705535,0.492469704,0.350406055,0.443659375,0.494270561
22/08/2017,21899.89063,0.009037177,1,0.57444307,0.482705535,0.492469704,0.350406055,0.443659375,0.494270561,0.57444307
23/08/2017,21812.08984,-0.004009189,1,0.438394158,0.492469704,0.350406055,0.443659375,0.494270561,0.57444307,0.438394158
24/08/2017,21783.40039,-0.0013153,1,0.466486315,0.350406055,0.443659375,0.494270561,0.57444307,0.438394158,0.466486315
25/08/2017,21813.66992,0.001389569,1,0.494692982,0.443659375,0.494270561,0.57444307,0.438394158,0.466486315,0.494692982
28/08/2017,21808.40039,-0.00024157,1,0.477683291,0.494270561,0.57444307,0.438394158,0.466486315,0.494692982,0.477683291
29/08/2017,21865.36914,0.002612239,1,0.507443119,0.57444307,0.438394158,0.466486315,0.494692982,0.477683291,0.507443119
30/08/2017,21892.42969,0.001237599,1,0.493108222,0.438394158,0.466486315,0.494692982,0.477683291,0.507443119,0.493108222
31/08/2017,21948.09961,0.002542884,1,0.506719885,0.466486315,0.494692982,0.477683291,0.507443119,0.493108222,0.506719885
01/09/2017,21987.56055,0.001797921,1,0.498951321,0.494692982,0.477683291,0.507443119,0.493108222,0.506719885,0.498951321
05/09/2017,21753.31055,-0.010653751,1,0.369103939,0.477683291,0.507443119,0.493108222,0.506719885,0.498951321,0.369103939
06/09/2017,21807.64063,0.002497555,1,0.506247179,0.507443119,0.493108222,0.506719885,0.498951321,0.369103939,0.506247179
07/09/2017,21784.7793,-0.001048317,1,0.469270442,0.493108222,0.506719885,0.498951321,0.369103939,0.506247179,0.469270442
08/09/2017,21797.78906,0.000597195,1,0.486430024,0.506719885,0.498951321,0.369103939,0.506247179,0.469270442,0.486430024
11/09/2017,22057.36914,0.011908551,1,0.604386068,0.498951321,0.369103939,0.506247179,0.469270442,0.486430024,0.604386068
12/09/2017,22118.85938,0.002787741,1,0.509273279,0.369103939,0.506247179,0.469270442,0.486430024,0.604386068,0.509273279
13/09/2017,22158.17969,0.001777683,1,0.498740276,0.506247179,0.469270442,0.486430024,0.604386068,0.509273279,0.498740276
14/09/2017,22203.48047,0.002044427,1,0.501521916,0.469270442,0.486430024,0.604386068,0.509273279,0.498740276,0.501521916
15/09/2017,22268.33984,0.002921135,1,0.510664325,0.486430024,0.604386068,0.509273279,0.498740276,0.501521916,0.510664325
18/09/2017,22331.34961,0.002829567,1,0.509709446,0.604386068,0.509273279,0.498740276,0.501521916,0.510664325,0.509709446
19/09/2017,22370.80078,0.001766627,1,0.49862499,0.509273279,0.498740276,0.501521916,0.510664325,0.509709446,0.49862499
20/09/2017,22412.58984,0.001868018,1,0.499682305,0.498740276,0.501521916,0.510664325,0.509709446,0.49862499,0.499682305
21/09/2017,22359.23047,-0.002380777,1,0.455375414,0.501521916,0.510664325,0.509709446,0.49862499,0.499682305,0.455375414
22/09/2017,22349.58984,-0.00043117,1,0.475706122,0.510664325,0.509709446,0.49862499,0.499682305,0.455375414,0.475706122
25/09/2017,22296.08984,-0.00239378,1,0.455239814,0.509709446,0.49862499,0.499682305,0.455375414,0.475706122,0.455239814
26/09/2017,22284.32031,-0.000527874,1,0.474697681,0.49862499,0.499682305,0.455375414,0.475706122,0.455239814,0.474697681
27/09/2017,22340.71094,0.002530507,1,0.506590812,0.499682305,0.455375414,0.475706122,0.455239814,0.474697681,0.506590812
28/09/2017,22381.19922,0.001812309,1,0.499101369,0.455375414,0.475706122,0.455239814,0.474697681,0.506590812,0.499101369
29/09/2017,22405.08984,0.001067441,1,0.491333805,0.475706122,0.455239814,0.474697681,0.506590812,0.499101369,0.491333805
02/10/2017,22557.59961,0.006806925,1,0.551185763,0.455239814,0.474697681,0.506590812,0.499101369,0.491333805,0.551185763
03/10/2017,22641.66992,0.003726917,1,0.519067108,0.474697681,0.506590812,0.499101369,0.491333805,0.551185763,0.519067108
04/10/2017,22661.64063,0.000882033,1,0.48940035,0.506590812,0.499101369,0.491333805,0.551185763,0.519067108,0.48940035
05/10/2017,22775.39063,0.005019495,1,0.532546251,0.499101369,0.491333805,0.551185763,0.519067108,0.48940035,0.532546251
06/10/2017,22773.66992,-7.55513E-05,1,0.479414553,0.491333805,0.551185763,0.519067108,0.48940035,0.532546251,0.479414553
09/10/2017,22761.07031,-0.000553253,1,0.474433024,0.551185763,0.519067108,0.48940035,0.532546251,0.479414553,0.474433024
10/10/2017,22830.67969,0.003058265,1,0.512094327,0.519067108,0.48940035,0.532546251,0.479414553,0.474433024,0.512094327
11/10/2017,22872.89063,0.001848869,1,0.499482618,0.48940035,0.532546251,0.479414553,0.474433024,0.512094327,0.499482618
12/10/2017,22841.00977,-0.001393827,1,0.465667428,0.532546251,0.479414553,0.474433024,0.512094327,0.499482618,0.465667428
13/10/2017,22871.7207,0.001344552,1,0.494223546,0.479414553,0.474433024,0.512094327,0.499482618,0.465667428,0.494223546
16/10/2017,22956.96094,0.003726884,1,0.519066755,0.474433024,0.512094327,0.499482618,0.465667428,0.494223546,0.519066755
17/10/2017,22997.43945,0.001763235,1,0.498589612,0.512094327,0.499482618,0.465667428,0.494223546,0.519066755,0.498589612
18/10/2017,23157.59961,0.006964261,1,0.552826473,0.499482618,0.465667428,0.494223546,0.519066755,0.498589612,0.552826473
19/10/2017,23163.03906,0.000234888,1,0.482651851,0.465667428,0.494223546,0.519066755,0.498589612,0.552826473,0.482651851
20/10/2017,23328.63086,0.007148967,1,0.554752611,0.494223546,0.519066755,0.498589612,0.552826473,0.482651851,0.554752611
23/10/2017,23273.96094,-0.002343469,1,0.455764463,0.519066755,0.498589612,0.552826473,0.482651851,0.554752611,0.455764463
24/10/2017,23441.75977,0.007209724,1,0.555386191,0.498589612,0.552826473,0.482651851,0.554752611,0.455764463,0.555386191
25/10/2017,23329.46094,-0.004790546,1,0.430246077,0.552826473,0.482651851,0.554752611,0.455764463,0.555386191,0.430246077
26/10/2017,23400.85938,0.003060441,1,0.512117021,0.482651851,0.554752611,0.455764463,0.555386191,0.430246077,0.512117021
27/10/2017,23434.18945,0.00142431,1,0.495055265,0.554752611,0.455764463,0.555386191,0.430246077,0.512117021,0.495055265
30/10/2017,23348.74023,-0.003646348,1,0.442177894,0.455764463,0.555386191,0.430246077,0.512117021,0.495055265,0.442177894
31/10/2017,23377.24023,0.001220623,1,0.492931195,0.555386191,0.430246077,0.512117021,0.495055265,0.442177894,0.492931195
01/11/2017,23435.00977,0.002471187,1,0.505972219,0.430246077,0.512117021,0.495055265,0.442177894,0.492931195,0.505972219
02/11/2017,23516.25977,0.003467035,1,0.516357027,0.512117021,0.495055265,0.442177894,0.492931195,0.505972219,0.516357027
03/11/2017,23539.18945,0.000975056,1,0.490370404,0.495055265,0.442177894,0.492931195,0.505972219,0.516357027,0.490370404
06/11/2017,23548.41992,0.000392132,1,0.484291605,0.442177894,0.492931195,0.505972219,0.516357027,0.490370404,0.484291605
07/11/2017,23557.23047,0.000374146,1,0.484104046,0.492931195,0.505972219,0.516357027,0.490370404,0.484291605,0.484104046
08/11/2017,23563.35938,0.000260171,1,0.482915502,0.505972219,0.516357027,0.490370404,0.484291605,0.484104046,0.482915502
09/11/2017,23461.93945,-0.004304137,1,0.435318402,0.516357027,0.490370404,0.484291605,0.484104046,0.482915502,0.435318402
10/11/2017,23422.21094,-0.001693317,1,0.462544313,0.490370404,0.484291605,0.484104046,0.482915502,0.435318402,0.462544313
13/11/2017,23439.69922,0.000746654,1,0.487988595,0.484291605,0.484104046,0.482915502,0.435318402,0.462544313,0.487988595
14/11/2017,23409.4707,-0.001289629,1,0.466754017,0.484104046,0.482915502,0.435318402,0.462544313,0.487988595,0.466754017
15/11/2017,23271.2793,-0.005903226,1,0.418642928,0.482915502,0.435318402,0.462544313,0.487988595,0.466754017,0.418642928
16/11/2017,23458.35938,0.008039097,1,0.564034988,0.435318402,0.462544313,0.487988595,0.466754017,0.418642928,0.564034988
17/11/2017,23358.24023,-0.004267952,1,0.435695745,0.462544313,0.487988595,0.466754017,0.418642928,0.564034988,0.435695745
20/11/2017,23430.33008,0.003086271,1,0.512386374,0.487988595,0.466754017,0.418642928,0.564034988,0.435695745,0.512386374
